League,Date,HomeTeam,AwayTeam,FullTimeGoal,HalfTimeGoal
F1,07/05/2023,Troyes,Paris SG,4,1
F1,12/05/2023,Lens,Reims,3,2
F1,13/05/2023,Strasbourg,Nice,2,1
F1,13/05/2023,Paris SG,Ajaccio,5,2
F1,14/05/2023,Clermont,Lyon,3,2
F1,14/05/2023,Brest,Auxerre,1,0
F1,14/05/2023,Montpellier,Lorient,2,0
F1,14/05/2023,Rennes,Troyes,4,1
F1,14/05/2023,Toulouse,Nantes,0,0
F1,14/05/2023,Monaco,Lille,0,0
F1,14/05/2023,Marseille,Angers,4,2
F1,21/08/2020,Bordeaux,Nantes,0,0
F1,22/08/2020,Dijon,Angers,1,1
F1,22/08/2020,Lille,Rennes,2,1
F1,23/08/2020,Monaco,Reims,4,3
F1,23/08/2020,Lorient,Strasbourg,4,1
F1,23/08/2020,Nimes,Brest,4,2
F1,23/08/2020,Nice,Lens,3,2
F1,28/08/2020,Lyon,Dijon,5,4
F1,29/08/2020,Rennes,Montpellier,3,1
F1,29/08/2020,Strasbourg,Nice,2,1
F1,30/08/2020,Reims,Lille,1,1
F1,30/08/2020,Angers,Bordeaux,2,2
F1,30/08/2020,Metz,Monaco,1,1
F1,30/08/2020,Nantes,Nimes,3,2
F1,30/08/2020,St Etienne,Lorient,2,1
F1,30/08/2020,Brest,Marseille,5,3
F1,10/09/2020,Lens,Paris SG,1,0
F1,11/09/2020,Bordeaux,Lyon,0,0
F1,12/09/2020,Montpellier,Nice,4,1
F1,12/09/2020,St Etienne,Strasbourg,2,0
F1,13/09/2020,Lille,Metz,1,0
F1,13/09/2020,Angers,Reims,1,0
F1,13/09/2020,Dijon,Brest,2,1
F1,13/09/2020,Lorient,Lens,5,3
F1,13/09/2020,Nimes,Rennes,6,3
F1,13/09/2020,Monaco,Nantes,3,1
F1,13/09/2020,Paris SG,Marseille,1,1
F1,15/09/2020,Montpellier,Lyon,3,1
F1,16/09/2020,Paris SG,Metz,1,0
F1,17/09/2020,Marseille,St Etienne,2,1
F1,18/09/2020,Lyon,Nimes,0,0
F1,19/09/2020,Lens,Bordeaux,3,0
F1,19/09/2020,Rennes,Monaco,3,1
F1,20/09/2020,Nice,Paris SG,3,2
F1,20/09/2020,Brest,Lorient,5,3
F1,20/09/2020,Metz,Reims,3,2
F1,20/09/2020,Montpellier,Angers,5,3
F1,20/09/2020,Strasbourg,Dijon,1,0
F1,20/09/2020,Nantes,St Etienne,4,1
F1,20/09/2020,Marseille,Lille,2,0
F1,25/09/2020,Lille,Nantes,2,1
F1,26/09/2020,St Etienne,Rennes,3,1
F1,26/09/2020,Marseille,Metz,2,0
F1,27/09/2020,Bordeaux,Nice,0,0
F1,27/09/2020,Angers,Brest,5,3
F1,27/09/2020,Dijon,Montpellier,4,1
F1,27/09/2020,Monaco,Strasbourg,5,2
F1,27/09/2020,Nimes,Lens,2,1
F1,27/09/2020,Lorient,Lyon,2,0
F1,27/09/2020,Reims,Paris SG,2,1
F1,02/10/2020,Paris SG,Angers,7,2
F1,03/10/2020,Lens,St Etienne,2,1
F1,03/10/2020,Nice,Nantes,3,2
F1,04/10/2020,Montpellier,Nimes,1,0
F1,04/10/2020,Bordeaux,Dijon,3,2
F1,04/10/2020,Brest,Monaco,1,1
F1,04/10/2020,Metz,Lorient,4,2
F1,04/10/2020,Strasbourg,Lille,3,1
F1,04/10/2020,Rennes,Reims,4,3
F1,04/10/2020,Lyon,Marseille,2,2
F1,16/10/2020,Dijon,Rennes,2,1
F1,16/10/2020,Nimes,Paris SG,4,1
F1,17/10/2020,Reims,Lorient,4,1
F1,17/10/2020,Marseille,Bordeaux,4,1
F1,18/10/2020,Strasbourg,Lyon,5,4
F1,18/10/2020,Angers,Metz,2,2
F1,18/10/2020,Monaco,Montpellier,2,0
F1,18/10/2020,Nantes,Brest,4,2
F1,18/10/2020,St Etienne,Nice,4,2
F1,18/10/2020,Lille,Lens,4,1
F1,23/10/2020,Rennes,Angers,3,2
F1,24/10/2020,Lorient,Marseille,1,0
F1,24/10/2020,Paris SG,Dijon,4,2
F1,25/10/2020,Bordeaux,Nimes,2,0
F1,25/10/2020,Brest,Strasbourg,3,2
F1,25/10/2020,Metz,St Etienne,2,1
F1,25/10/2020,Montpellier,Reims,4,3
F1,25/10/2020,Nice,Lille,2,0
F1,25/10/2020,Lyon,Monaco,5,4
F1,31/10/2020,Rennes,Brest,3,0
F1,31/10/2020,Nantes,Paris SG,3,0
F1,01/11/2020,St Etienne,Montpellier,1,1
F1,01/11/2020,Angers,Nice,3,2
F1,01/11/2020,Dijon,Lorient,0,0
F1,01/11/2020,Nimes,Metz,1,1
F1,01/11/2020,Reims,Strasbourg,3,3
F1,01/11/2020,Monaco,Bordeaux,4,3
F1,01/11/2020,Lille,Lyon,2,2
F1,06/11/2020,Strasbourg,Marseille,1,0
F1,07/11/2020,Bordeaux,Montpellier,2,0
F1,07/11/2020,Paris SG,Rennes,3,2
F1,08/11/2020,Brest,Lille,5,4
F1,08/11/2020,Lens,Reims,8,1
F1,08/11/2020,Lorient,Nantes,2,0
F1,08/11/2020,Metz,Dijon,2,2
F1,08/11/2020,Nimes,Angers,6,2
F1,08/11/2020,Nice,Monaco,3,1
F1,08/11/2020,Lyon,St Etienne,3,1
F1,20/11/2020,Rennes,Bordeaux,1,1
F1,20/11/2020,Monaco,Paris SG,5,2
F1,21/11/2020,Brest,St Etienne,5,5
F1,22/11/2020,Nantes,Metz,2,2
F1,22/11/2020,Dijon,Lens,1,1
F1,22/11/2020,Montpellier,Strasbourg,7,6
F1,22/11/2020,Reims,Nimes,1,0
F1,22/11/2020,Angers,Lyon,1,0
F1,22/11/2020,Lille,Lorient,4,1
F1,25/11/2020,Lens,Nantes,2,1
F1,27/11/2020,Strasbourg,Rennes,2,1
F1,28/11/2020,Marseille,Nantes,4,2
F1,28/11/2020,Paris SG,Bordeaux,4,3
F1,29/11/2020,Lyon,Reims,3,1
F1,29/11/2020,Lens,Angers,4,2
F1,29/11/2020,Lorient,Montpellier,1,0
F1,29/11/2020,Metz,Brest,2,1
F1,29/11/2020,Monaco,Nimes,3,1
F1,29/11/2020,Nice,Dijon,4,2
F1,29/11/2020,St Etienne,Lille,2,1
F1,04/12/2020,Nimes,Marseille,2,0
F1,05/12/2020,Rennes,Lens,2,1
F1,05/12/2020,Montpellier,Paris SG,4,2
F1,06/12/2020,Lille,Monaco,3,0
F1,06/12/2020,Angers,Lorient,2,1
F1,06/12/2020,Bordeaux,Brest,1,0
F1,06/12/2020,Dijon,St Etienne,0,0
F1,06/12/2020,Nantes,Strasbourg,4,2
F1,06/12/2020,Reims,Nice,0,0
F1,06/12/2020,Metz,Lyon,4,1
F1,11/12/2020,St Etienne,Angers,0,0
F1,12/12/2020,Marseille,Monaco,3,2
F1,12/12/2020,Lens,Montpellier,5,3
F1,13/12/2020,Nice,Rennes,1,1
F1,13/12/2020,Brest,Reims,3,1
F1,13/12/2020,Lorient,Nimes,3,2
F1,13/12/2020,Nantes,Dijon,2,1
F1,13/12/2020,Strasbourg,Metz,4,1
F1,13/12/2020,Lille,Bordeaux,3,3
F1,13/12/2020,Paris SG,Lyon,1,1
F1,16/12/2020,Angers,Strasbourg,2,0
F1,16/12/2020,Dijon,Lille,2,1
F1,16/12/2020,Montpellier,Metz,2,0
F1,16/12/2020,Nimes,Nice,2,0
F1,16/12/2020,Reims,Nantes,5,1
F1,16/12/2020,Bordeaux,St Etienne,3,2
F1,16/12/2020,Lyon,Brest,4,1
F1,16/12/2020,Monaco,Lens,3,3
F1,16/12/2020,Paris SG,Lorient,2,0
F1,16/12/2020,Rennes,Marseille,3,1
F1,19/12/2020,Metz,Lens,2,1
F1,19/12/2020,Marseille,Reims,2,2
F1,19/12/2020,Nice,Lyon,5,3
F1,20/12/2020,Brest,Montpellier,4,1
F1,20/12/2020,Dijon,Monaco,1,1
F1,20/12/2020,Nantes,Angers,2,1
F1,20/12/2020,St Etienne,Nimes,4,2
F1,20/12/2020,Strasbourg,Bordeaux,2,1
F1,20/12/2020,Lorient,Rennes,3,1
F1,20/12/2020,Lille,Paris SG,0,0
F1,23/12/2020,Bordeaux,Reims,4,2
F1,23/12/2020,Lens,Brest,3,2
F1,23/12/2020,Nice,Lorient,4,2
F1,23/12/2020,Nimes,Dijon,4,1
F1,23/12/2020,Rennes,Metz,1,0
F1,23/12/2020,Angers,Marseille,3,2
F1,23/12/2020,Lyon,Nantes,3,3
F1,23/12/2020,Monaco,St Etienne,4,3
F1,23/12/2020,Montpellier,Lille,5,1
F1,23/12/2020,Paris SG,Strasbourg,4,1
F1,06/01/2021,Brest,Nice,2,2
F1,06/01/2021,Lorient,Monaco,7,2
F1,06/01/2021,Metz,Bordeaux,0,0
F1,06/01/2021,Nantes,Rennes,0,0
F1,06/01/2021,Strasbourg,Nimes,5,3
F1,06/01/2021,Lille,Angers,3,3
F1,06/01/2021,Lyon,Lens,5,1
F1,06/01/2021,Marseille,Montpellier,4,1
F1,06/01/2021,Reims,Dijon,0,0
F1,06/01/2021,St Etienne,Paris SG,2,2
F1,09/01/2021,Bordeaux,Lorient,3,3
F1,09/01/2021,Dijon,Marseille,0,0
F1,09/01/2021,Lens,Strasbourg,1,1
F1,09/01/2021,Metz,Nice,2,1
F1,09/01/2021,Monaco,Angers,3,1
F1,09/01/2021,Montpellier,Nantes,2,1
F1,09/01/2021,Nimes,Lille,1,1
F1,09/01/2021,Paris SG,Brest,3,1
F1,09/01/2021,Reims,St Etienne,4,2
F1,09/01/2021,Rennes,Lyon,4,1
F1,15/01/2021,Montpellier,Monaco,5,2
F1,16/01/2021,Marseille,Nimes,3,0
F1,16/01/2021,Angers,Paris SG,1,0
F1,17/01/2021,Brest,Rennes,3,2
F1,17/01/2021,Nantes,Lens,2,1
F1,17/01/2021,Nice,Bordeaux,3,0
F1,17/01/2021,Strasbourg,St Etienne,1,1
F1,17/01/2021,Lille,Reims,3,1
F1,17/01/2021,Lyon,Metz,1,0
F1,20/01/2021,Marseille,Lens,1,0
F1,22/01/2021,Paris SG,Montpellier,4,1
F1,23/01/2021,Lens,Nice,1,0
F1,23/01/2021,Monaco,Marseille,4,1
F1,24/01/2021,Bordeaux,Angers,3,3
F1,24/01/2021,Dijon,Strasbourg,2,0
F1,24/01/2021,Metz,Nantes,2,1
F1,24/01/2021,Reims,Brest,1,1
F1,24/01/2021,Rennes,Lille,1,1
F1,24/01/2021,St Etienne,Lyon,5,2
F1,27/01/2021,Lorient,Dijon,5,3
F1,29/01/2021,Lyon,Bordeaux,3,1
F1,30/01/2021,Montpellier,Lens,3,1
F1,31/01/2021,Nice,St Etienne,1,0
F1,31/01/2021,Angers,Nimes,4,3
F1,31/01/2021,Brest,Metz,6,2
F1,31/01/2021,Lorient,Paris SG,5,2
F1,31/01/2021,Strasbourg,Reims,1,0
F1,31/01/2021,Lille,Dijon,1,1
F1,31/01/2021,Nantes,Monaco,3,1
F1,03/02/2021,Bordeaux,Lille,3,0
F1,03/02/2021,Metz,Montpellier,2,0
F1,03/02/2021,Reims,Angers,0,0
F1,03/02/2021,Rennes,Lorient,2,1
F1,03/02/2021,Strasbourg,Brest,4,1
F1,03/02/2021,Dijon,Lyon,1,1
F1,03/02/2021,Lens,Marseille,4,2
F1,03/02/2021,Monaco,Nice,3,1
F1,03/02/2021,Paris SG,Nimes,3,2
F1,03/02/2021,St Etienne,Nantes,2,1
F1,06/02/2021,Lorient,Reims,1,0
F1,06/02/2021,Lyon,Strasbourg,3,2
F1,06/02/2021,Lens,Rennes,0,0
F1,07/02/2021,Brest,Bordeaux,3,0
F1,07/02/2021,Montpellier,Dijon,6,1
F1,07/02/2021,Nice,Angers,3,2
F1,07/02/2021,Nimes,Monaco,7,4
F1,07/02/2021,St Etienne,Metz,1,1
F1,07/02/2021,Nantes,Lille,2,1
F1,07/02/2021,Marseille,Paris SG,2,2
F1,13/02/2021,Paris SG,Nice,3,1
F1,13/02/2021,Reims,Lens,2,1
F1,13/02/2021,Lyon,Montpellier,3,2
F1,14/02/2021,Monaco,Lorient,4,1
F1,14/02/2021,Angers,Nantes,4,3
F1,14/02/2021,Dijon,Nimes,2,0
F1,14/02/2021,Metz,Strasbourg,3,2
F1,14/02/2021,Rennes,St Etienne,2,1
F1,14/02/2021,Lille,Brest,0,0
F1,14/02/2021,Bordeaux,Marseille,0,0
F1,17/02/2021,Marseille,Nice,5,2
F1,19/02/2021,Brest,Lyon,5,3
F1,20/02/2021,St Etienne,Reims,2,0
F1,20/02/2021,Nantes,Marseille,2,0
F1,21/02/2021,Montpellier,Rennes,3,2
F1,21/02/2021,Lens,Dijon,3,1
F1,21/02/2021,Nice,Metz,3,2
F1,21/02/2021,Nimes,Bordeaux,2,1
F1,21/02/2021,Strasbourg,Angers,0,0
F1,21/02/2021,Lorient,Lille,5,3
F1,21/02/2021,Paris SG,Monaco,2,1
F1,24/02/2021,Nimes,Lorient,1,0
F1,26/02/2021,Rennes,Nice,3,2
F1,27/02/2021,Bordeaux,Metz,3,1
F1,27/02/2021,Dijon,Paris SG,4,2
F1,28/02/2021,Monaco,Brest,2,0
F1,28/02/2021,Angers,Lens,4,3
F1,28/02/2021,Lorient,St Etienne,3,1
F1,28/02/2021,Nimes,Nantes,2,1
F1,28/02/2021,Reims,Montpellier,0,0
F1,28/02/2021,Lille,Strasbourg,2,1
F1,28/02/2021,Marseille,Lyon,2,2
F1,03/03/2021,Brest,Dijon,4,4
F1,03/03/2021,Lyon,Rennes,1,0
F1,03/03/2021,Metz,Angers,1,1
F1,03/03/2021,Nice,Nimes,3,1
F1,03/03/2021,St Etienne,Lens,5,3
F1,03/03/2021,Bordeaux,Paris SG,1,1
F1,03/03/2021,Lille,Marseille,2,0
F1,03/03/2021,Montpellier,Lorient,2,2
F1,03/03/2021,Nantes,Reims,3,2
F1,03/03/2021,Strasbourg,Monaco,1,0
F1,10/03/2021,Marseille,Rennes,1,0
F1,12/03/2021,Reims,Lyon,2,1
F1,13/03/2021,Angers,St Etienne,1,0
F1,13/03/2021,Marseille,Brest,4,1
F1,14/03/2021,Nimes,Montpellier,2,0
F1,14/03/2021,Dijon,Bordeaux,4,2
F1,14/03/2021,Lens,Metz,4,3
F1,14/03/2021,Lorient,Nice,2,0
F1,14/03/2021,Rennes,Strasbourg,1,1
F1,14/03/2021,Monaco,Lille,0,0
F1,14/03/2021,Paris SG,Nantes,3,1
F1,19/03/2021,St Etienne,Monaco,4,1
F1,20/03/2021,Metz,Rennes,4,2
F1,20/03/2021,Nice,Marseille,3,1
F1,21/03/2021,Strasbourg,Lens,3,3
F1,21/03/2021,Brest,Angers,0,0
F1,21/03/2021,Dijon,Reims,1,0
F1,21/03/2021,Montpellier,Bordeaux,4,2
F1,21/03/2021,Nantes,Lorient,2,1
F1,21/03/2021,Lille,Nimes,3,3
F1,21/03/2021,Lyon,Paris SG,6,2
F1,03/04/2021,Monaco,Metz,4,0
F1,03/04/2021,Paris SG,Lille,1,1
F1,03/04/2021,Lens,Lyon,2,0
F1,04/04/2021,Angers,Montpellier,2,0
F1,04/04/2021,Bordeaux,Strasbourg,5,5
F1,04/04/2021,Lorient,Brest,1,1
F1,04/04/2021,Nantes,Nice,3,3
F1,04/04/2021,Reims,Rennes,4,0
F1,04/04/2021,Nimes,St Etienne,2,1
F1,04/04/2021,Marseille,Dijon,2,1
F1,09/04/2021,Metz,Lille,2,0
F1,10/04/2021,Strasbourg,Paris SG,5,3
F1,10/04/2021,Montpellier,Marseille,6,3
F1,11/04/2021,Rennes,Nantes,1,0
F1,11/04/2021,Brest,Nimes,2,2
F1,11/04/2021,Lens,Lorient,5,3
F1,11/04/2021,Nice,Reims,0,0
F1,11/04/2021,St Etienne,Bordeaux,5,3
F1,11/04/2021,Monaco,Dijon,3,0
F1,11/04/2021,Lyon,Angers,3,2
F1,16/04/2021,Lille,Montpellier,2,1
F1,17/04/2021,Angers,Rennes,3,1
F1,17/04/2021,Marseille,Lorient,5,1
F1,18/04/2021,Paris SG,St Etienne,5,0
F1,18/04/2021,Brest,Lens,2,1
F1,18/04/2021,Dijon,Nice,2,0
F1,18/04/2021,Nimes,Strasbourg,2,0
F1,18/04/2021,Reims,Metz,0,0
F1,18/04/2021,Bordeaux,Monaco,3,1
F1,18/04/2021,Nantes,Lyon,3,2
F1,23/04/2021,Reims,Marseille,4,3
F1,24/04/2021,St Etienne,Brest,3,1
F1,24/04/2021,Metz,Paris SG,4,1
F1,25/04/2021,Nice,Montpellier,4,4
F1,25/04/2021,Lens,Nimes,3,1
F1,25/04/2021,Lorient,Bordeaux,5,3
F1,25/04/2021,Rennes,Dijon,6,2
F1,25/04/2021,Strasbourg,Nantes,3,1
F1,25/04/2021,Angers,Monaco,1,0
F1,25/04/2021,Lyon,Lille,5,3
F1,30/04/2021,Marseille,Strasbourg,2,0
F1,01/05/2021,Paris SG,Lens,3,1
F1,01/05/2021,Lille,Nice,2,1
F1,02/05/2021,Bordeaux,Rennes,1,1
F1,02/05/2021,Brest,Nantes,5,2
F1,02/05/2021,Dijon,Metz,6,2
F1,02/05/2021,Lorient,Angers,2,1
F1,02/05/2021,Nimes,Reims,4,1
F1,02/05/2021,Montpellier,St Etienne,3,2
F1,02/05/2021,Monaco,Lyon,5,1
F1,07/05/2021,Lens,Lille,3,2
F1,08/05/2021,Nantes,Bordeaux,3,1
F1,08/05/2021,Lyon,Lorient,5,0
F1,09/05/2021,St Etienne,Marseille,1,1
F1,09/05/2021,Angers,Dijon,3,1
F1,09/05/2021,Metz,Nimes,3,0
F1,09/05/2021,Nice,Brest,5,3
F1,09/05/2021,Strasbourg,Montpellier,5,1
F1,09/05/2021,Reims,Monaco,1,1
F1,09/05/2021,Rennes,Paris SG,2,1
F1,16/05/2021,Bordeaux,Lens,3,1
F1,16/05/2021,Dijon,Nantes,4,2
F1,16/05/2021,Lille,St Etienne,0,0
F1,16/05/2021,Lorient,Metz,3,1
F1,16/05/2021,Marseille,Angers,5,1
F1,16/05/2021,Monaco,Rennes,3,2
F1,16/05/2021,Montpellier,Brest,0,0
F1,16/05/2021,Nice,Strasbourg,2,1
F1,16/05/2021,Nimes,Lyon,7,4
F1,16/05/2021,Paris SG,Reims,4,2
F1,23/05/2021,Angers,Lille,3,2
F1,23/05/2021,Brest,Paris SG,2,1
F1,23/05/2021,Lens,Monaco,0,0
F1,23/05/2021,Lyon,Nice,5,3
F1,23/05/2021,Metz,Marseille,2,0
F1,23/05/2021,Nantes,Montpellier,3,2
F1,23/05/2021,Reims,Bordeaux,3,2
F1,23/05/2021,Rennes,Nimes,2,1
F1,23/05/2021,St Etienne,Dijon,1,1
F1,23/05/2021,Strasbourg,Lorient,2,1
F1,06/08/2021,Monaco,Nantes,2,2
F1,07/08/2021,Lyon,Brest,2,1
F1,07/08/2021,Troyes,Paris SG,3,3
F1,08/08/2021,Rennes,Lens,2,2
F1,08/08/2021,Bordeaux,Clermont,2,0
F1,08/08/2021,Nice,Reims,0,0
F1,08/08/2021,St Etienne,Lorient,2,0
F1,08/08/2021,Strasbourg,Angers,2,0
F1,08/08/2021,Metz,Lille,6,3
F1,08/08/2021,Montpellier,Marseille,5,2
F1,13/08/2021,Lorient,Monaco,1,1
F1,14/08/2021,Lille,Nice,4,3
F1,14/08/2021,Paris SG,Strasbourg,6,3
F1,15/08/2021,Angers,Lyon,3,1
F1,15/08/2021,Brest,Rennes,2,0
F1,15/08/2021,Clermont,Troyes,2,0
F1,15/08/2021,Nantes,Metz,2,1
F1,15/08/2021,Reims,Montpellier,6,5
F1,15/08/2021,Lens,St Etienne,4,2
F1,15/08/2021,Marseille,Bordeaux,4,2
F1,20/08/2021,Brest,Paris SG,6,3
F1,21/08/2021,Monaco,Lens,2,0
F1,21/08/2021,St Etienne,Lille,2,1
F1,22/08/2021,Lyon,Clermont,6,4
F1,22/08/2021,Bordeaux,Angers,2,2
F1,22/08/2021,Metz,Reims,2,2
F1,22/08/2021,Montpellier,Lorient,4,1
F1,22/08/2021,Strasbourg,Troyes,2,1
F1,22/08/2021,Rennes,Nantes,1,0
F1,27/08/2021,Nantes,Lyon,1,1
F1,28/08/2021,Nice,Bordeaux,4,3
F1,28/08/2021,Marseille,St Etienne,4,2
F1,29/08/2021,Troyes,Monaco,3,1
F1,29/08/2021,Angers,Rennes,2,0
F1,29/08/2021,Clermont,Metz,4,3
F1,29/08/2021,Lens,Lorient,4,3
F1,29/08/2021,Strasbourg,Brest,4,3
F1,29/08/2021,Lille,Montpellier,3,2
F1,29/08/2021,Reims,Paris SG,2,1
F1,10/09/2021,Lorient,Lille,3,2
F1,11/09/2021,Paris SG,Clermont,4,2
F1,11/09/2021,Monaco,Marseille,2,1
F1,12/09/2021,Montpellier,St Etienne,2,1
F1,12/09/2021,Bordeaux,Lens,5,2
F1,12/09/2021,Brest,Angers,2,0
F1,12/09/2021,Metz,Troyes,2,0
F1,12/09/2021,Rennes,Reims,2,1
F1,12/09/2021,Nantes,Nice,2,0
F1,12/09/2021,Lyon,Strasbourg,4,1
F1,17/09/2021,Strasbourg,Metz,3,3
F1,18/09/2021,Lens,Lille,1,0
F1,18/09/2021,St Etienne,Bordeaux,3,1
F1,19/09/2021,Nice,Monaco,4,1
F1,19/09/2021,Angers,Nantes,5,4
F1,19/09/2021,Clermont,Brest,2,0
F1,19/09/2021,Reims,Lorient,0,0
F1,19/09/2021,Troyes,Montpellier,2,1
F1,19/09/2021,Marseille,Rennes,2,0
F1,19/09/2021,Paris SG,Lyon,3,0
F1,22/09/2021,Lille,Reims,3,2
F1,22/09/2021,Monaco,St Etienne,4,2
F1,22/09/2021,Montpellier,Bordeaux,6,3
F1,22/09/2021,Nantes,Brest,4,1
F1,22/09/2021,Rennes,Clermont,6,2
F1,22/09/2021,Angers,Marseille,0,0
F1,22/09/2021,Lens,Strasbourg,1,0
F1,22/09/2021,Lorient,Nice,1,1
F1,22/09/2021,Lyon,Troyes,4,1
F1,22/09/2021,Metz,Paris SG,3,2
F1,25/09/2021,St Etienne,Nice,3,1
F1,25/09/2021,Strasbourg,Lille,3,1
F1,25/09/2021,Lyon,Lorient,2,1
F1,25/09/2021,Paris SG,Montpellier,2,1
F1,26/09/2021,Bordeaux,Rennes,2,0
F1,26/09/2021,Brest,Metz,3,1
F1,26/09/2021,Reims,Nantes,4,0
F1,26/09/2021,Troyes,Angers,2,1
F1,26/09/2021,Clermont,Monaco,4,2
F1,26/09/2021,Marseille,Lens,5,4
F1,01/10/2021,Lens,Reims,2,1
F1,02/10/2021,Montpellier,Strasbourg,2,2
F1,02/10/2021,Nice,Brest,3,1
F1,03/10/2021,Rennes,Paris SG,2,1
F1,03/10/2021,Angers,Metz,5,1
F1,03/10/2021,Lorient,Clermont,2,1
F1,03/10/2021,Monaco,Bordeaux,3,1
F1,03/10/2021,Nantes,Troyes,2,0
F1,03/10/2021,Lille,Marseille,2,1
F1,03/10/2021,St Etienne,Lyon,2,1
F1,15/10/2021,Paris SG,Angers,3,1
F1,16/10/2021,Clermont,Lille,1,1
F1,16/10/2021,Lyon,Monaco,2,0
F1,17/10/2021,Troyes,Nice,1,1
F1,17/10/2021,Bordeaux,Nantes,2,0
F1,17/10/2021,Brest,Reims,2,1
F1,17/10/2021,Metz,Rennes,3,3
F1,17/10/2021,Strasbourg,St Etienne,6,3
F1,17/10/2021,Montpellier,Lens,1,0
F1,17/10/2021,Marseille,Lorient,5,2
F1,22/10/2021,St Etienne,Angers,4,1
F1,23/10/2021,Nantes,Clermont,3,1
F1,23/10/2021,Lille,Brest,2,2
F1,24/10/2021,Nice,Lyon,5,1
F1,24/10/2021,Lens,Metz,5,3
F1,24/10/2021,Lorient,Bordeaux,2,0
F1,24/10/2021,Reims,Troyes,3,2
F1,24/10/2021,Rennes,Strasbourg,1,0
F1,24/10/2021,Monaco,Montpellier,4,2
F1,24/10/2021,Marseille,Paris SG,0,0
F1,27/10/2021,Nice,Marseille,2,2
F1,29/10/2021,Paris SG,Lille,3,1
F1,30/10/2021,Metz,St Etienne,2,2
F1,30/10/2021,Lyon,Lens,3,2
F1,31/10/2021,Angers,Nice,3,1
F1,31/10/2021,Bordeaux,Reims,5,1
F1,31/10/2021,Montpellier,Nantes,2,0
F1,31/10/2021,Strasbourg,Lorient,4,3
F1,31/10/2021,Troyes,Rennes,4,3
F1,31/10/2021,Brest,Monaco,2,1
F1,31/10/2021,Clermont,Marseille,1,1
F1,05/11/2021,Lens,Troyes,4,3
F1,06/11/2021,Lille,Angers,2,1
F1,06/11/2021,Bordeaux,Paris SG,5,2
F1,07/11/2021,Marseille,Metz,0,0
F1,07/11/2021,Lorient,Brest,3,1
F1,07/11/2021,Nantes,Strasbourg,4,2
F1,07/11/2021,Reims,Monaco,0,0
F1,07/11/2021,St Etienne,Clermont,5,0
F1,07/11/2021,Nice,Montpellier,1,0
F1,07/11/2021,Rennes,Lyon,5,1
F1,19/11/2021,Monaco,Lille,4,3
F1,20/11/2021,Paris SG,Nantes,4,1
F1,20/11/2021,Rennes,Montpellier,2,2
F1,21/11/2021,Brest,Lens,4,3
F1,21/11/2021,Angers,Lorient,1,0
F1,21/11/2021,Metz,Bordeaux,6,3
F1,21/11/2021,Strasbourg,Reims,2,1
F1,21/11/2021,Troyes,St Etienne,1,0
F1,21/11/2021,Clermont,Nice,3,1
F1,26/11/2021,Lens,Angers,4,1
F1,27/11/2021,Lille,Nantes,2,2
F1,27/11/2021,Nice,Metz,1,1
F1,28/11/2021,St Etienne,Paris SG,4,2
F1,28/11/2021,Bordeaux,Brest,3,1
F1,28/11/2021,Lorient,Rennes,2,0
F1,28/11/2021,Monaco,Strasbourg,2,1
F1,28/11/2021,Reims,Clermont,1,0
F1,28/11/2021,Montpellier,Lyon,1,1
F1,28/11/2021,Marseille,Troyes,1,0
F1,01/12/2021,Angers,Monaco,4,2
F1,01/12/2021,Brest,St Etienne,1,0
F1,01/12/2021,Metz,Montpellier,4,2
F1,01/12/2021,Strasbourg,Bordeaux,7,4
F1,01/12/2021,Troyes,Lorient,2,2
F1,01/12/2021,Clermont,Lens,4,2
F1,01/12/2021,Lyon,Reims,3,0
F1,01/12/2021,Nantes,Marseille,1,1
F1,01/12/2021,Paris SG,Nice,0,0
F1,01/12/2021,Rennes,Lille,3,2
F1,04/12/2021,Marseille,Brest,3,1
F1,04/12/2021,Lille,Troyes,3,1
F1,04/12/2021,Lens,Paris SG,2,0
F1,05/12/2021,St Etienne,Rennes,5,3
F1,05/12/2021,Lorient,Nantes,1,0
F1,05/12/2021,Monaco,Metz,4,2
F1,05/12/2021,Montpellier,Clermont,1,1
F1,05/12/2021,Reims,Angers,3,0
F1,05/12/2021,Nice,Strasbourg,3,1
F1,05/12/2021,Bordeaux,Lyon,4,3
F1,10/12/2021,Nantes,Lens,5,2
F1,11/12/2021,Brest,Montpellier,4,1
F1,11/12/2021,Reims,St Etienne,2,1
F1,12/12/2021,Lille,Lyon,0,0
F1,12/12/2021,Angers,Clermont,1,0
F1,12/12/2021,Metz,Lorient,5,3
F1,12/12/2021,Rennes,Nice,3,1
F1,12/12/2021,Troyes,Bordeaux,3,2
F1,12/12/2021,Strasbourg,Marseille,2,0
F1,12/12/2021,Paris SG,Monaco,2,2
F1,22/12/2021,Bordeaux,Lille,5,3
F1,22/12/2021,Lorient,Paris SG,2,1
F1,22/12/2021,Lyon,Metz,2,0
F1,22/12/2021,Marseille,Reims,2,0
F1,22/12/2021,Monaco,Rennes,3,2
F1,22/12/2021,Montpellier,Angers,5,3
F1,22/12/2021,Nice,Lens,3,1
F1,22/12/2021,St Etienne,Nantes,1,0
F1,22/12/2021,Troyes,Brest,2,1
F1,07/01/2022,Bordeaux,Marseille,1,1
F1,08/01/2022,Lens,Rennes,1,0
